bin,n_a,mean_mm_a,std_mm_a,median_q_a,sqrt_n_bound_a,n_b,mean_mm_b,std_mm_b,median_q_b,sqrt_n_bound_b,delta_mean_mm,delta_median_q
35.0,136,9266.32536764706,68.09171592522625,5.0,5.838816470550969,142,9260.125,71.3632809186583,5.0,5.988673501382787,6.2003676470594655,0.0
36.0,143,9076.491258741258,69.02935824569666,6.0,5.7725249288880915,133,9075.208646616542,65.36745046254082,6.0,5.668076797844319,1.2826121247162519,0.0
37.0,137,8902.697080291971,62.92978281340174,6.0,5.376454184508239,142,8903.714788732394,64.586420138193,6.0,5.419971977908944,-1.0177084404222114,0.0
38.0,146,8733.217465753425,61.50861492575703,6.0,5.0904891912332015,139,8732.688848920863,61.43537344445639,6.0,5.210880364634278,0.5286168325619656,0.0
39.0,132,6206.577651515152,3888.1905984528967,3.0,338.4235526438311,135,6517.990740740741,3721.2707137741922,4.0,320.2759889150408,-311.4130892255889,-1.0
40.0,142,2975.2552816901407,4767.981722127594,0.0,400.12013779088215,146,2894.703767123288,4728.51903767534,0.0,391.33501999485134,80.5515145668528,0.0
41.0,135,10473.018518518518,83.3540015828786,6.0,7.173970221560788,131,10469.557251908396,82.27551372397353,6.0,7.188445010450657,3.4612666101220384,0.0
42.0,140,10275.994642857142,70.30685228545536,6.0,5.942013534562193,143,10278.937062937062,70.00241110366649,6.0,5.8538956966672755,-2.942420079920339,0.0
43.0,144,10129.460069444445,48.48616217409559,7.0,4.040513514507966,137,10127.764598540147,48.63817081588863,7.0,4.155439369389033,1.6954709042984177,0.0
44.0,131,10031.425572519083,29.594676864399634,8.0,2.5856989231998524,137,10033.41788321168,31.852184878209343,8.0,2.7213158065708165,-1.9923106925962202,0.0
45.0,144,9974.152777777777,16.55276346245516,8.0,1.3793969552045968,143,9974.405594405594,17.301739211705392,8.0,1.4468441175015014,-0.2528166278170829,0.0
46.0,145,9947.458620689655,6.005207071631433,8.0,0.49870530288470494,146,9946.77397260274,5.804971766774188,8.0,0.48042288173528097,0.6846480869153311,0.0
47.0,153,9947.75,6.379513366196409,8.0,0.5157530872326956,157,9948.025477707006,6.5798951209256185,8.0,0.5251327997183235,-0.27547770700584806,0.0
48.0,161,9978.062111801242,17.485396385624767,8.0,1.3780422848726437,160,9980.06875,17.8076274644304,8.0,1.4078165627842283,-2.0066381987580826,0.0
49.0,140,10044.108928571428,27.97916765353863,8.0,2.3646712586150658,127,10042.8031496063,25.675760408232488,8.0,2.2783553132453633,1.305778965128411,0.0
50.0,125,6797.536,4768.162730158671,6.0,426.477439696631,142,6194.399647887324,4942.629278207163,6.0,414.77623512428715,603.1363521126759,0.0
51.0,143,4214.2010489510485,3544.2694601835415,10.0,296.38670173906314,133,4747.793233082707,3407.978317369172,10.0,295.50919749128445,-533.5921841316585,0.0
52.0,137,7115.35401459854,22.9570539415724,10.0,1.961353483359913,135,7115.4,21.856686363810145,10.0,1.8811240508958986,-0.04598540145980223,0.0
53.0,142,7038.3010563380285,23.055216997268193,10.0,1.9347508315592437,150,7036.955,23.77001223271933,10.0,1.9408133716625557,1.3460563380285748,0.0
54.0,141,6963.767730496454,21.46736820548104,10.0,1.8078785374488169,134,6961.561567164179,20.635610430182805,11.0,1.7826452293232313,2.2061633322746275,-1.0
55.0,141,6894.031914893617,19.99843411423212,11.0,1.6841719707622786,141,6893.689716312057,20.76307463961867,11.0,1.7485663195002383,0.3421985815602966,0.0
56.0,138,6827.478260869565,19.10515174581763,11.0,1.6263385194764164,132,6830.125,18.98051682868416,11.0,1.652041939182507,-2.6467391304349803,0.0
57.0,137,6765.46897810219,18.15293094487047,11.0,1.550909556275364,139,6767.273381294964,17.898058050030265,11.0,1.518093470080516,-1.8044031927738615,0.0
58.0,140,6705.869642857143,17.511236573878737,11.0,1.4799696095971226,146,6706.559931506849,17.42526665294695,11.0,1.4421253292445368,-0.6902886497064173,0.0
59.0,137,6650.56204379562,16.51591759568535,11.0,1.4110500672092774,138,6649.451086956522,16.23290394053874,11.0,1.3818365492563027,1.110956839098435,0.0
60.0,142,6597.044014084507,15.690583617867878,12.0,1.3167245272910144,144,6594.958333333333,16.289207676044015,12.0,1.357433973003668,2.0856807511736406,0.0
